ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore,outlier_col,outlier_threshold
2054-02-27,77,84454,676,Unemployed,Bachelor,55,9856,36,Divorced,4,Mortgage,677,0.2004829948027615,6,0,0.0238472049121232,0,Home,0,22,25,3828,1027,2619627,20691,7037.833333333333,0.9744937281051262,6,2598936,0.156856,0.1482508755086243,340.81786254788466,0.1446209102064392,1,30.4,NetWorth,543974.4046263855
2054-03-26,58,48961,609,Employed,Bachelor,36,23151,48,Widowed,5,Rent,623,0.028572822659465,5,1,0.1955936420982706,0,Debt Consolidation,0,21,23,662,1014,789699,14321,4080.0833333333335,0.6808711567899692,7,775378,0.213651,0.1709208,669.1264841754218,0.3166911993240551,1,31.200000000000003,NetWorth,543974.4046263855
2054-06-04,49,61222,559,Employed,Master,29,21389,60,Divorced,2,Mortgage,361,0.4928902141487918,2,0,0.3071734524296574,0,Home,1,21,18,15756,84,1442499,44659,5101.833333333333,0.8953338895678997,8,1397840,0.2468889999999999,0.1989885165673094,565.4745677222026,0.1815964001938262,1,42.400000000000006,NetWorth,543974.4046263855
2055-01-25,27,20906,561,Employed,High School,2,15585,24,Single,0,Rent,76,0.4088555751168716,2,1,0.4114622759130077,0,Other,0,20,14,1640,1881,844833,8252,1742.1666666666667,0.6269366153673472,3,836581,0.2100849999999999,0.2286197503055514,815.1703946547643,0.511529930922088,1,40.8,NetWorth,543974.4046263855
2055-03-05,45,60330,607,Employed,Bachelor,23,33396,72,Married,0,Mortgage,795,0.3904107441440689,7,0,0.2489533993855123,1,Home,1,20,27,3971,470,928313,10518,5027.5,0.5069862884724777,5,917795,0.244896,0.2275113915763811,854.0662883506102,0.3280092070314491,1,47.2,NetWorth,543974.4046263855
2055-04-22,56,79152,662,Employed,Bachelor,35,41949,36,Married,1,Rent,770,0.2320914046351388,2,0,0.0286178829189668,0,Home,0,22,22,2989,2540,580445,18482,6596.0,0.5981070853750617,9,561963,0.195949,0.1981944248588301,1555.118578973029,0.3525043327733518,1,28.8,NetWorth,543974.4046263855
2055-06-03,58,32711,660,Employed,Bachelor,40,24380,108,Married,0,Rent,572,0.2133422557873041,1,0,0.1443108878741874,0,Education,1,24,11,6272,930,576764,14741,2725.9166666666665,0.5939498964493063,1,562023,0.23938,0.2371183781786313,547.9636314672903,0.4108576190763805,0,43.0,NetWorth,543974.4046263855
2056-03-07,44,54461,617,Employed,Bachelor,23,18629,60,Married,2,Other,204,0.0958309613903559,3,0,0.186059566125256,0,Auto,0,28,21,1506,910,1665558,20156,4538.416666666667,0.6826388812346669,8,1645402,0.215129,0.2228202923218281,517.5043666859589,0.1589771102299169,1,30.4,NetWorth,543974.4046263855
2056-03-29,48,37854,573,Employed,Bachelor,25,34447,12,Married,3,Mortgage,437,0.2136425564795399,6,1,0.2120752830460303,0,Debt Consolidation,0,14,12,6502,1010,570288,17155,3154.5,0.8835405504416248,4,553133,0.212947,0.20071188895357,3192.1545809479194,1.1504690381828877,0,45.0,NetWorth,543974.4046263855
2056-11-26,47,115713,528,Employed,High School,22,13990,48,Single,0,Mortgage,418,0.1432603417659432,5,0,0.2545232463650169,0,Education,0,21,22,719,830,1394777,38732,9642.75,0.6801484184325566,5,1356045,0.24499,0.2857548552490562,492.1993440886969,0.0943920918917007,1,33.6,NetWorth,543974.4046263855
2056-11-29,53,74526,647,Employed,Associate,27,19799,60,Married,1,Rent,605,0.0896016553673472,3,2,0.218787702853057,0,Other,1,15,28,1358,2560,559976,3095,6210.5,0.7602541607630894,10,556881,0.201299,0.2098903855483386,535.5073955453568,0.1836417994598433,1,36.8,NetWorth,543974.4046263855
2057-08-19,45,22745,628,Employed,Bachelor,22,13807,72,Divorced,0,Mortgage,779,0.022809828158094,5,2,0.3705358302416625,0,Other,0,26,27,6240,353,682633,24337,1895.4166666666667,0.3121877358014219,4,658296,0.214807,0.1890481060847308,322.0103922874617,0.5808804004154556,1,35.2,NetWorth,543974.4046263855
2057-10-31,46,55658,482,Self-Employed,Bachelor,23,20686,24,Divorced,4,Rent,166,0.2170501376469231,3,1,0.3592913795345657,0,Home,0,24,19,7708,789,888841,17392,4638.166666666667,0.810536893692452,4,871449,0.254686,0.301437683687587,1158.1440090616452,0.2854886648593148,1,39.2,NetWorth,543974.4046263855
2057-11-04,59,43522,573,Employed,Bachelor,35,30437,36,Single,1,Own,187,0.3154205584298711,2,1,0.0789419076785661,0,Home,0,20,20,11147,744,602135,28744,3626.8333333333335,0.7408570961288024,3,573391,0.228937,0.2502822993683223,1210.6243057359125,0.3853566396036705,0,43.0,NetWorth,543974.4046263855
2058-02-06,52,43540,518,Employed,Associate,31,26307,72,Married,1,Rent,237,0.1322835644398277,3,1,0.0498391798601591,0,Auto,0,33,1,4351,755,938318,39792,3628.3333333333335,0.6604994000737671,4,898526,0.282307,0.2546806522996984,716.2107729180627,0.2627131206939998,1,36.8,NetWorth,543974.4046263855
2058-04-18,36,65602,626,Employed,Bachelor,13,54052,60,Single,3,Rent,746,0.2599266460427755,2,0,0.3489832862818011,0,Auto,0,27,19,2734,483,1401819,18692,5466.833333333333,0.9355236974074982,2,1383127,0.246052,0.2431503844089486,1564.8657655117104,0.4227064599576313,1,34.4,NetWorth,543974.4046263855
2058-08-01,49,55918,532,Employed,Associate,24,31089,60,Divorced,1,Mortgage,812,0.2960414784487991,3,1,0.161296323209039,0,Education,0,19,13,1073,707,581701,3860,4659.833333333333,0.6025275480438097,4,577841,0.270089,0.2997863401768113,1005.4267582571566,0.3900196913173911,0,42.0,NetWorth,543974.4046263855
2059-01-20,36,55540,614,Employed,High School,11,21670,12,Married,1,Mortgage,739,0.1714440385642277,2,0,0.2269696438144341,0,Home,0,25,3,9787,799,2141590,33311,4628.333333333333,0.8786109063926499,3,2108279,0.17967,0.2155830295239682,2023.5864795901696,0.5968858076176097,1,34.4,NetWorth,543974.4046263855
2059-05-09,21,26050,527,Employed,High School,1,49046,48,Married,3,Mortgage,531,0.3263309607014397,2,0,0.2102726367277304,0,Home,0,16,8,6067,4258,612160,27319,2170.833333333333,0.9563195661119888,6,584841,0.280546,0.2738538193749434,1692.153700213964,1.0241015125745707,0,47.0,NetWorth,543974.4046263855
2059-12-30,35,38655,503,Employed,Bachelor,14,17469,72,Widowed,0,Rent,251,0.2301025294640116,4,2,0.3003197257334216,0,Debt Consolidation,0,22,21,3784,901,618101,5771,3221.25,0.6769667692430579,6,612330,0.2809689999999999,0.3355202609281069,566.1771267967454,0.2536832368790828,1,37.6,NetWorth,543974.4046263855
2060-10-16,45,53794,581,Unemployed,Bachelor,26,72176,120,Single,3,Mortgage,416,0.5715715590228869,3,3,0.2564338396466403,0,Home,1,19,24,312,478,1433358,33854,4482.833333333333,0.797539960308746,6,1399504,0.336676,0.3116243225016158,1964.943289283804,0.5311246509165641,1,43.2,NetWorth,543974.4046263855
2060-12-15,33,38966,608,Employed,Doctorate,10,17515,48,Married,1,Own,471,0.2388470867376741,4,1,0.3782237768510657,0,Auto,0,26,10,5558,126,685672,48473,3247.1666666666665,0.947886601404506,7,637199,0.208515,0.2181858164772366,550.1053265519215,0.3144603992871492,1,35.2,NetWorth,543974.4046263855
2060-12-16,49,32023,489,Employed,High School,27,37239,36,Married,1,Rent,291,0.3023405950959817,2,1,0.5508662455012349,0,Debt Consolidation,1,26,14,1986,524,628775,32387,2668.583333333333,0.8399914818331397,5,596388,0.2777389999999999,0.273525921250004,1527.3430980140656,0.6813889134737153,0,57.0,NetWorth,543974.4046263855
2061-04-13,50,121138,624,Self-Employed,Bachelor,31,20913,72,Single,1,Own,330,0.2558984478736776,2,0,0.29514635992129,0,Home,0,27,26,5479,1266,838214,77123,10094.833333333334,0.8782964266825604,2,761091,0.223913,0.2662737753212596,584.3992300307783,0.0905809140019592,1,33.6,NetWorth,543974.4046263855
2062-02-08,40,61680,624,Employed,High School,18,33703,60,Married,4,Rent,174,0.1065339774125157,4,1,0.1817153644197681,0,Auto,0,30,11,10830,1987,1033521,118185,5140.0,0.8025760969693563,7,915336,0.226703,0.1980077863607,889.1915028694646,0.2068465958890009,1,30.4,NetWorth,543974.4046263855
2062-03-12,39,77042,503,Employed,Master,14,15012,60,Single,2,Own,401,0.0906405599311995,3,4,0.0834417483657024,0,Home,0,24,11,1746,1803,896891,18978,6420.166666666667,0.8750558394239624,6,877913,0.268512,0.2847947239508741,471.762850880299,0.1359408401983799,1,32.800000000000004,NetWorth,543974.4046263855
2062-11-07,44,39546,545,Employed,Bachelor,21,24246,48,Divorced,0,Rent,394,0.2765090954846003,5,1,0.8809466755823016,0,Home,0,17,23,374,1567,602165,3231,3295.5,0.931476179628418,2,598934,0.246746,0.2960952,867.5034752218793,0.3827957746083688,0,51.0,NetWorth,543974.4046263855
2062-11-10,31,41987,533,Employed,Bachelor,11,51483,96,Married,4,Rent,189,0.079669367172461,1,1,0.1655440265046797,0,Debt Consolidation,0,26,11,244,806,647698,20199,3498.9166666666665,0.767753158643957,9,627499,0.319983,0.3015255001516096,1425.2078709890832,0.4613450461302069,0,42.0,NetWorth,543974.4046263855
2062-11-13,41,40311,548,Employed,Bachelor,17,28723,60,Married,1,Rent,311,0.1833198330583477,2,1,0.5074714339590292,0,Debt Consolidation,0,20,26,2425,538,602923,12870,3359.25,0.6016409294042598,4,590053,0.259723,0.2616080657124874,862.7166444895217,0.3493984206264856,1,40.0,NetWorth,543974.4046263855
2063-01-28,51,52843,567,Employed,High School,32,36386,36,Married,4,Rent,125,0.6048021784239087,2,1,0.4637276430211946,0,Home,0,25,29,1734,1898,594070,8501,4403.583333333333,0.8863736040782328,2,585569,0.237886,0.239302686822574,1426.1947204968508,0.3522573783843122,1,40.0,NetWorth,543974.4046263855
2063-03-24,38,68873,633,Employed,Associate,14,40802,60,Single,0,Mortgage,369,0.1678488796140858,0,0,0.4587921274513131,0,Home,0,25,29,1868,9820,664482,13524,5739.416666666667,0.8957005525236521,7,650958,0.229302,0.2245270896162106,1137.4341727417718,0.2624716517779283,1,35.2,NetWorth,543974.4046263855
2063-09-13,42,45375,623,Employed,Associate,22,16671,48,Married,0,Mortgage,370,0.2376857677411692,3,0,0.2571057356252932,0,Home,0,23,6,11467,1388,767314,121487,3781.25,0.3772817726265286,5,645827,0.200171,0.1649912043043553,476.7332052339535,0.2239294427065001,1,35.2,NetWorth,543974.4046263855
2063-10-24,23,43413,598,Employed,High School,3,15133,36,Divorced,3,Mortgage,311,0.1273437850062077,3,0,0.3351421061065859,0,Other,1,17,11,1799,1664,568758,21383,3617.75,0.7134323075718783,5,547375,0.201133,0.1886953048725844,553.7178103857381,0.2390208860163742,1,41.6,NetWorth,543974.4046263855
2063-11-11,66,45278,657,Employed,Master,41,29296,12,Divorced,2,Mortgage,190,0.2189684364795127,1,0,0.473668365090124,0,Home,0,20,7,874,2331,833098,4653,3773.1666666666665,0.7347921838033624,6,828445,0.165796,0.1411007326827921,2631.920922184886,0.7478919357352055,1,35.2,NetWorth,543974.4046263855
2064-08-05,42,51282,552,Employed,Bachelor,17,13667,36,Married,0,Mortgage,551,0.066160041878371,4,0,0.3044253431641517,0,Debt Consolidation,0,21,25,4614,4448,621010,6299,4273.5,0.7466423724788592,4,614711,0.222667,0.2274125605796169,527.2044263125506,0.2523000880572248,1,36.0,NetWorth,543974.4046263855
2064-08-17,40,63966,609,Employed,High School,17,22901,36,Married,3,Mortgage,482,0.3254648142498627,3,0,0.2440082689580267,0,Debt Consolidation,0,19,7,577,199,623414,39965,5330.5,0.9529371204308246,5,583449,0.203401,0.1948879705774401,845.1299045727677,0.2489691219534317,1,33.6,NetWorth,543974.4046263855
2064-09-01,28,42471,594,Employed,Master,4,40085,36,Married,3,Mortgage,346,0.4317539229150708,2,0,0.3782749372985675,0,Debt Consolidation,0,30,1,29404,2175,1739999,3110,3539.25,0.7871689515383985,8,1736889,0.228085,0.2037740273439933,1497.4216413424356,0.5208509264229527,1,41.6,NetWorth,543974.4046263855
2065-03-12,46,28700,566,Employed,Associate,27,18794,48,Married,2,Own,257,0.107502686247344,2,2,0.5803399598789993,0,Auto,0,21,4,13459,870,670114,92662,2391.6666666666665,0.8181071643390078,6,577452,0.230794,0.1902445798910179,562.1854091549678,0.3425165473818681,1,43.2,NetWorth,543974.4046263855
2065-03-24,52,23941,580,Employed,High School,28,36214,36,Married,2,Other,344,0.384381860532071,0,2,0.2752150369305919,0,Auto,0,18,8,8177,965,639596,4657,1995.0833333333333,0.8658380422134184,6,634939,0.231214,0.1975917224884744,1341.4023727535116,0.8447779321265669,0,47.0,NetWorth,543974.4046263855
2065-10-16,50,15918,506,Employed,High School,27,22475,60,Single,0,Mortgage,383,0.2507222500865863,4,2,0.0840793896261481,1,Auto,0,23,6,4538,912,875659,21857,1326.5,0.5482829766661882,4,853802,0.2744749999999999,0.2735409709106758,691.0460172583936,0.8096841441827316,0,58.0,NetWorth,543974.4046263855
2066-02-17,37,33102,613,Employed,Bachelor,16,45032,60,Married,3,Other,437,0.2308927571276415,2,0,0.3286470637333253,0,Debt Consolidation,0,17,5,1331,1865,1156633,14807,2758.5,0.8272580401743743,6,1141826,0.2435319999999999,0.2560055123170055,1337.6506218401585,0.6433389964981543,0,46.0,NetWorth,543974.4046263855
2066-08-03,62,75035,543,Employed,High School,40,22872,72,Married,0,Rent,352,0.0195298818608733,3,1,0.3054944822823254,0,Other,0,23,28,779,1361,582694,16283,6252.916666666667,0.7761432217964537,9,566411,0.266372,0.2342808290232474,594.2313436887162,0.151326396005392,1,36.0,NetWorth,543974.4046263855
2067-09-07,46,73782,612,Employed,Bachelor,23,30728,48,Single,1,Own,164,0.399896378779896,6,1,0.1667542581583488,0,Debt Consolidation,0,17,18,9212,4323,795574,2750,6148.5,0.911403719960474,7,792824,0.219728,0.2299686738679313,984.8248794551718,0.18684636569166,1,31.200000000000003,NetWorth,543974.4046263855
2068-03-04,47,91391,555,Employed,Bachelor,21,18965,48,Divorced,0,Rent,385,0.2452090305800333,1,0,0.1794655871217202,0,Home,0,26,22,788,1720,555807,7953,7615.916666666667,0.9118130388476948,2,547854,0.236465,0.2059151540764581,583.1056183998552,0.1271160991869906,1,32.800000000000004,NetWorth,543974.4046263855
2068-04-22,50,36134,569,Employed,Bachelor,26,10913,48,Married,1,Rent,860,0.284162711539473,1,1,0.7873811095437833,0,Debt Consolidation,0,21,14,4993,2810,1719754,37975,3011.1666666666665,0.959151151499829,4,1681779,0.221413,0.2067609874017673,336.0303154515147,0.3971983114357164,1,40.8,NetWorth,543974.4046263855
2068-09-07,44,15881,580,Employed,High School,16,32674,120,Single,2,Other,612,0.4406213712406572,4,1,0.284248440412348,0,Auto,0,28,16,841,12629,599433,12893,1323.4166666666667,0.8623464350143986,7,586540,0.297674,0.2884213000200558,833.5336209253586,1.0922740035957623,0,47.0,NetWorth,543974.4046263855
2068-10-03,46,67031,609,Self-Employed,Master,25,10470,48,Married,1,Mortgage,672,0.1639543386857967,3,0,0.2978463495203012,0,Education,0,13,24,6464,853,627696,13710,5585.916666666667,0.8005815980667519,7,613986,0.20097,0.2368358011749181,339.51230663041275,0.181082598791081,1,34.4,NetWorth,543974.4046263855
2068-11-03,45,35987,567,Employed,Master,21,41822,48,Single,1,Other,529,0.4177821014219217,2,1,0.3991354176593396,0,Debt Consolidation,0,18,5,4990,467,699837,6696,2998.9166666666665,0.7268604440500597,6,693141,0.253322,0.3039864,1515.55474924362,0.6817644424632072,0,50.0,NetWorth,543974.4046263855
2069-01-16,42,87108,570,Employed,High School,19,43118,24,Widowed,1,Rent,244,0.1206978703043307,4,1,0.0556549527738767,0,Debt Consolidation,0,26,27,6034,3286,801121,9352,7259.0,0.656823506719759,4,791769,0.233118,0.1924042957071216,2178.558829946328,0.3337317578104873,1,32.0,NetWorth,543974.4046263855
2069-02-19,31,55342,531,Employed,High School,10,19048,48,Married,2,Rent,571,0.3489206525572185,2,0,0.585218406740358,0,Other,0,28,10,1564,1889,617083,41472,4611.833333333333,0.7086488287726745,4,575611,0.248548,0.2392964905184081,620.2591716888704,0.2583049051401548,1,40.0,NetWorth,543974.4046263855
2070-08-21,43,49638,499,Employed,Bachelor,19,25037,48,Single,2,Own,604,0.1697107213810701,5,1,0.3760655757183881,0,Debt Consolidation,0,21,26,1519,820,683324,15914,4136.5,0.9047973875054331,9,667410,0.2705369999999999,0.2778149323983199,869.4656563398496,0.3562107231572222,1,36.8,NetWorth,543974.4046263855
2070-09-08,47,68894,611,Employed,Associate,23,35420,24,Single,3,Mortgage,551,0.5221762737695028,4,2,0.3322365996348375,0,Other,0,17,19,26102,1746,658607,28453,5741.166666666667,0.6575852195727592,4,630154,0.20492,0.2047141023076376,1810.896763338566,0.4113966551523034,1,35.2,NetWorth,543974.4046263855
2070-10-12,29,44648,575,Employed,Bachelor,4,20843,72,Married,2,Rent,674,0.093992946235168,1,0,0.431192380686879,0,Other,0,21,18,6893,480,621452,49281,3720.6666666666665,0.9540129172990316,4,572171,0.248343,0.2538189346347562,566.3457529394321,0.3333665345653375,0,48.0,NetWorth,543974.4046263855
2071-03-13,19,21433,414,Employed,High School,0,30889,36,Married,0,Own,152,0.5769269318423675,4,2,0.0988010495112696,0,Auto,0,16,3,5648,804,666062,47856,1786.0833333333333,0.7251048588730306,3,618206,0.3088889999999999,0.2896141305144398,1293.7773439593566,0.8094680225592441,0,48.0,NetWorth,543974.4046263855
2071-03-15,40,55437,564,Employed,High School,18,22426,36,Married,0,Rent,471,0.3201184315523901,3,1,0.1092012157789307,0,Debt Consolidation,0,26,12,1880,654,566796,14163,4619.75,0.6360461814460208,6,552633,0.225426,0.2082851661060848,842.927825132658,0.2844153525910834,1,33.6,NetWorth,543974.4046263855
2071-03-27,50,34806,570,Employed,Doctorate,28,21560,36,Married,2,Own,531,0.1168988129225668,4,4,0.0914384688837255,0,Debt Consolidation,0,23,9,6282,6513,792002,14025,2900.5,0.7802440470977414,3,777977,0.22156,0.2513307093955186,858.7399589680136,0.4791380654949193,1,34.4,NetWorth,543974.4046263855
2071-07-31,42,50000,618,Employed,Master,20,21933,84,Single,3,Own,692,0.2125811153381137,6,0,0.5591828221646322,0,Debt Consolidation,0,18,7,1445,349,607300,21857,4166.666666666667,0.8625447832389258,4,585443,0.237933,0.2847093419147656,604.7385421187586,0.311217250108502,0,48.0,NetWorth,543974.4046263855
2071-08-09,51,50766,549,Employed,High School,24,30320,72,Married,3,Rent,370,0.4283042650587709,2,0,0.4696982287876314,0,Home,0,27,21,4333,578,1138451,8473,4230.5,0.8432888147512771,2,1129978,0.27082,0.2621528649407693,839.4902570348349,0.2858977087897021,1,39.2,NetWorth,543974.4046263855
2071-08-21,40,15787,504,Employed,Doctorate,15,15037,60,Single,3,Mortgage,392,0.4249679706607003,8,2,0.4558925424911753,0,Home,0,20,14,2370,2111,1198472,116071,1315.5833333333333,0.6327372371865135,9,1082401,0.2680369999999999,0.2801520060997327,468.3272385035922,0.653951153610129,1,40.8,NetWorth,543974.4046263855
2072-03-27,43,30551,635,Employed,Bachelor,19,6221,36,Married,1,Other,546,0.3438832997848886,1,0,0.1294774142445597,0,Debt Consolidation,0,21,10,1068,6120,1057514,9859,2545.9166666666665,0.8715265861164107,6,1047655,0.173721,0.1592728862002198,218.48864812482532,0.3002803108735525,1,32.0,NetWorth,543974.4046263855
2072-05-16,36,53667,534,Employed,Master,13,20988,60,Single,0,Rent,285,0.1834734273661045,0,3,0.2286753203847466,0,Other,0,25,18,1442,905,601558,20287,4472.25,0.9394536402897196,7,581271,0.258988,0.2806469424937481,654.2979893049616,0.2100280595460811,1,34.4,NetWorth,543974.4046263855
2025-07-26,32,29623,453,Employed,High School,6,52750,120,Single,1,Mortgage,346,0.3546182270012871,1,1,0.2195173721799696,0,Education,0,17,6,3457,213,33403,5770,2468.583333333333,0.5817084617193393,12,27633,0.38125,0.4190518457430533,1872.530552242232,0.8987059591164563,0,56.0,BaseInterestRate,0.38116213759518636
2030-01-20,29,34819,470,Employed,High School,3,121126,60,Single,3,Own,642,0.2024995815028246,3,1,0.1047974191539456,0,Debt Consolidation,0,26,5,2448,432,43684,115779,2901.583333333333,0.9382298164781364,6,1457,0.391126,0.4233622408090447,4883.20936347917,1.904204955965135,0,53.0,BaseInterestRate,0.38116213759518636
2030-02-27,23,36610,472,Employed,High School,2,65555,120,Single,0,Rent,330,0.1499472311796935,1,0,0.3437563420571321,0,Education,0,22,5,4041,1503,206400,25054,3050.833333333333,0.865351070018885,3,181346,0.384555,0.3959835226587898,2208.1047284800743,0.8319381792341134,0,52.0,BaseInterestRate,0.38116213759518636
2040-01-17,25,29504,362,Employed,High School,1,15320,120,Married,0,Rent,312,0.4844923476064412,1,0,0.0962934323704805,0,Auto,0,24,12,2684,3191,37746,13147,2458.6666666666665,0.8547777500655385,3,24599,0.38932,0.4028341262213276,524.2568811679532,0.3401261718416296,0,53.0,BaseInterestRate,0.38116213759518636
